,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2014-11-21 22:37:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-21 22:38:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-21 22:39:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-21 22:40:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-21 22:41:00,T0450A,T0451A,T0459,T0458,T0453,T0452A,T0460,X0451F,X0451A,P0455,T0451,X0451C,X0451D,X0451B,X0451E
2014-11-21 22:42:00,T0450A,T0451A,T0459,T0458,T0453,T0452A,T0460,X0451A,X0451F,P0455,X0451C,T0451,X0451D,X0451B,X0451E
2014-11-21 22:43:00,T0450A,T0451A,T0459,T0458,T0453,T0452A,T0460,X0451A,X0451F,P0455,X0451C,T0451,X0451D,X0451B,X0451E
2014-11-21 22:44:00,T0450A,T0451A,T0459,T0458,T0453,T0452A,T0460,X0451A,X0451F,P0455,T0451,X0451C,X0451D,X0451B,X0451E
2014-11-21 22:45:00,T0450A,T0451A,T0459,T0458,T0453,T0452A,T0460,X0451A,X0451F,P0455,T0451,X0451C,X0451D,X0451B,X0451E
2014-11-21 22:46:00,T0450A,T0451A,T0459,T0458,T0453,T0452A,T0460,X0451A,X0451F,P0455,X0451C,X0451D,X0451E,X0451B,T0451
2014-11-21 22:47:00,T0450A,T0451A,T0459,T0458,T0453,T0452A,T0460,X0451A,X0451F,P0455,X0451C,X0451D,X0451E,X0451B,T0451
2014-11-21 22:48:00,T0450A,T0451A,T0459,T0458,T0453,T0452A,T0460,X0451A,X0451F,P0455,X0451C,X0451D,X0451E,X0451B,T0451
2014-11-21 22:49:00,T0450A,T0451A,T0459,T0458,T0453,T0452A,T0460,X0451A,X0451F,P0455,T0451,X0451C,X0451D,X0451B,X0451E
2014-11-21 22:50:00,T0450A,T0451A,T0459,T0458,T0453,T0452A,T0460,X0451A,X0451F,P0455,T0451,X0451C,X0451D,X0451B,X0451E
2014-11-21 22:51:00,T0450A,T0451A,T0459,T0458,T0453,T0452A,T0451,X0451F,P0455,X0451A,T0460,X0451C,X0451D,X0451B,X0451E
2014-11-21 22:52:00,T0450A,T0451A,T0459,T0458,T0453,T0452A,T0451,X0451F,P0455,X0451A,T0460,X0451C,X0451D,X0451B,X0451E
2014-11-21 22:53:00,T0450A,T0451A,T0459,T0458,T0453,T0452A,T0451,X0451F,P0455,X0451A,T0460,X0451C,X0451D,X0451B,X0451E
2014-11-21 22:54:00,T0450A,T0451A,T0459,T0458,T0453,T0452A,T0451,X0451F,P0455,X0451A,T0460,X0451C,X0451D,X0451B,X0451E
2014-11-21 22:55:00,T0450A,T0451A,T0459,T0458,T0453,T0452A,T0451,X0451F,P0455,X0451A,T0460,X0451C,X0451D,X0451B,X0451E
2014-11-21 22:56:00,T0450A,T0451A,T0459,T0458,T0453,T0452A,T0451,X0451F,P0455,X0451A,T0460,X0451C,X0451D,X0451E,X0451B
2014-11-21 22:57:00,T0450A,T0451A,T0459,T0458,T0453,T0452A,T0451,X0451F,P0455,X0451A,T0460,X0451C,X0451D,X0451B,X0451E
2014-11-21 22:58:00,T0450A,T0451A,T0459,T0458,T0453,T0452A,T0451,X0451F,P0455,X0451A,T0460,X0451C,X0451D,X0451B,X0451E
2014-11-21 22:59:00,T0450A,T0451A,T0459,T0458,T0453,T0451,T0452A,X0451F,P0455,X0451A,X0451C,T0460,X0451D,X0451E,X0451B
2014-11-21 23:00:00,T0450A,T0451A,T0459,T0458,T0453,T0451,T0452A,X0451F,P0455,X0451A,X0451C,T0460,X0451D,X0451E,X0451B
2014-11-21 23:01:00,T0450A,T0451A,T0459,T0458,T0453,T0452A,T0451,X0451F,P0455,X0451A,X0451C,T0460,X0451D,X0451B,X0451E
2014-11-21 23:02:00,T0450A,T0451A,T0459,T0458,T0453,T0452A,T0451,X0451F,P0455,X0451A,X0451C,T0460,X0451D,X0451B,X0451E
2014-11-21 23:03:00,T0450A,T0451A,T0459,T0458,T0453,T0452A,T0451,X0451F,P0455,X0451A,X0451C,T0460,X0451D,X0451B,X0451E
2014-11-21 23:04:00,T0450A,T0451A,T0459,T0458,T0453,T0452A,T0451,X0451F,P0455,X0451A,T0460,X0451C,X0451D,X0451B,X0451E
2014-11-21 23:05:00,T0450A,T0451A,T0459,T0458,T0453,T0452A,T0451,X0451F,P0455,X0451A,T0460,X0451C,X0451D,X0451E,X0451B
2014-11-21 23:06:00,T0450A,T0451A,T0459,T0458,T0453,T0452A,T0451,X0451F,P0455,X0451A,T0460,X0451C,X0451D,X0451E,X0451B
2014-11-21 23:07:00,T0450A,T0451A,T0459,T0458,T0453,T0452A,T0451,X0451F,P0455,X0451A,T0460,X0451C,X0451D,X0451E,X0451B
2014-11-21 23:08:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-21 23:09:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-21 23:10:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-21 23:11:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-21 23:12:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-21 23:13:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-21 23:14:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-21 23:15:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-21 23:16:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-21 23:17:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,T0460,P0455,X0451F,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-21 23:18:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,T0460,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-21 23:19:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,T0460,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-21 23:20:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-21 23:21:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-21 23:22:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-21 23:23:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-21 23:24:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,T0460,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-21 23:25:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,T0460,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-21 23:26:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-21 23:27:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-21 23:28:00,T0451A,T0459,T0450A,T0458,T0451,T0453,T0452A,T0460,P0455,X0451F,X0451A,X0451C,X0451D,X0451B,X0451E
2014-11-21 23:29:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,T0460,P0455,X0451F,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-21 23:30:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,T0460,P0455,X0451F,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-21 23:31:00,T0451A,T0459,T0450A,T0458,T0451,T0453,T0452A,T0460,P0455,X0451F,X0451A,X0451C,X0451D,X0451B,X0451E
2014-11-21 23:32:00,T0451A,T0459,T0450A,T0458,T0451,T0453,T0452A,T0460,P0455,X0451F,X0451A,X0451C,X0451D,X0451B,X0451E
2014-11-21 23:33:00,T0451A,T0459,T0450A,T0458,T0451,T0453,T0452A,T0460,P0455,X0451F,X0451A,X0451C,X0451D,X0451B,X0451E
2014-11-21 23:34:00,T0451A,T0459,T0450A,T0451,T0458,T0453,T0452A,T0460,P0455,X0451F,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-21 23:35:00,T0451A,T0459,T0450A,T0451,T0458,T0453,T0452A,T0460,P0455,X0451F,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-21 23:36:00,T0451A,T0459,T0450A,T0451,T0458,T0453,T0452A,T0460,P0455,X0451F,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-21 23:37:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-21 23:38:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-21 23:39:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,P0455,X0451F,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-21 23:40:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,T0460,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-21 23:41:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,T0460,P0455,X0451F,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-21 23:42:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,T0460,P0455,X0451F,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-21 23:43:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,T0460,P0455,X0451F,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-21 23:44:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,T0460,P0455,X0451F,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-21 23:45:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,T0460,P0455,X0451F,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-21 23:46:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-21 23:47:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-21 23:48:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-21 23:49:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-21 23:50:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-21 23:51:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-21 23:52:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-21 23:53:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451B,X0451C,X0451D,X0451E
2014-11-21 23:54:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451B,X0451C,X0451D,X0451E
2014-11-21 23:55:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451B,X0451C,X0451D,X0451E
2014-11-21 23:56:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451B,X0451C,X0451D,X0451E
2014-11-21 23:57:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-21 23:58:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-21 23:59:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-22 00:00:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,T0460,P0455,X0451F,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 00:01:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,T0460,P0455,X0451F,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 00:02:00,T0451A,T0451,T0459,T0458,T0450A,T0460,T0453,T0452A,P0455,X0451F,X0451A,X0451B,X0451C,X0451E,X0451D
2014-11-22 00:03:00,T0451A,T0451,T0459,T0458,T0450A,T0460,T0453,T0452A,P0455,X0451F,X0451A,X0451B,X0451C,X0451E,X0451D
2014-11-22 00:04:00,T0451A,T0459,T0451,T0458,T0460,T0452A,T0450A,P0455,T0453,X0451F,X0451B,X0451C,X0451D,X0451A,X0451E
2014-11-22 00:05:00,T0451A,T0459,T0451,T0458,T0460,T0452A,T0450A,P0455,T0453,X0451F,X0451B,X0451C,X0451D,X0451A,X0451E
2014-11-22 00:06:00,T0451A,T0451,T0459,T0458,T0460,T0452A,T0450A,P0455,T0453,X0451F,X0451C,X0451B,X0451A,X0451D,X0451E
2014-11-22 00:07:00,T0451A,T0451,T0459,T0458,T0460,T0452A,T0450A,P0455,T0453,X0451F,X0451C,X0451B,X0451A,X0451D,X0451E
2014-11-22 00:08:00,T0451A,T0459,T0451,T0458,T0460,T0452A,P0455,T0453,X0451F,T0450A,X0451B,X0451C,X0451D,X0451A,X0451E
2014-11-22 00:09:00,T0451A,T0459,T0451,T0458,T0460,T0452A,P0455,T0453,X0451F,T0450A,X0451B,X0451C,X0451D,X0451A,X0451E
2014-11-22 00:10:00,T0451A,T0451,T0459,T0458,T0460,T0452A,T0453,P0455,X0451F,T0450A,X0451C,X0451A,X0451B,X0451D,X0451E
2014-11-22 00:11:00,T0451A,T0451,T0459,T0458,T0460,T0452A,T0453,P0455,X0451F,T0450A,X0451C,X0451A,X0451B,X0451D,X0451E
2014-11-22 00:12:00,T0451A,T0459,T0451,T0458,T0450A,T0460,T0452A,T0453,P0455,X0451F,X0451A,X0451C,X0451D,X0451E,X0451B
2014-11-22 00:13:00,T0451A,T0459,T0451,T0458,T0450A,T0460,T0452A,T0453,P0455,X0451F,X0451A,X0451C,X0451D,X0451E,X0451B
2014-11-22 00:14:00,T0451A,T0451,T0459,T0458,T0450A,T0460,T0452A,T0453,P0455,X0451F,X0451A,X0451C,X0451D,X0451E,X0451B
2014-11-22 00:15:00,T0451A,T0451,T0459,T0458,T0450A,T0460,T0452A,T0453,P0455,X0451F,X0451A,X0451C,X0451D,X0451E,X0451B
2014-11-22 00:16:00,T0451A,T0459,T0451,T0458,T0450A,T0460,T0452A,T0453,P0455,X0451F,X0451A,X0451C,X0451D,X0451E,X0451B
2014-11-22 00:17:00,T0451A,T0459,T0451,T0458,T0450A,T0460,T0452A,T0453,P0455,X0451F,X0451A,X0451C,X0451D,X0451E,X0451B
2014-11-22 00:18:00,T0451A,T0459,T0451,T0458,T0450A,T0460,T0452A,T0453,P0455,X0451F,X0451A,X0451C,X0451D,X0451B,X0451E
2014-11-22 00:19:00,T0451A,T0451,T0459,T0450A,T0458,T0453,T0460,T0452A,P0455,X0451F,X0451A,X0451B,X0451C,X0451E,X0451D
2014-11-22 00:20:00,T0451A,T0451,T0459,T0450A,T0458,T0453,T0460,T0452A,P0455,X0451F,X0451A,X0451B,X0451C,X0451E,X0451D
2014-11-22 00:21:00,T0451A,T0451,T0459,T0450A,T0458,T0453,T0460,T0452A,P0455,X0451F,X0451A,X0451B,X0451C,X0451D,X0451E
2014-11-22 00:22:00,T0451A,T0451,T0450A,T0459,T0458,T0453,T0460,T0452A,P0455,X0451F,X0451A,X0451B,X0451C,X0451E,X0451D
2014-11-22 00:23:00,T0451A,T0451,T0450A,T0459,T0458,T0453,T0460,T0452A,P0455,X0451F,X0451A,X0451B,X0451C,X0451E,X0451D
2014-11-22 00:24:00,T0451A,T0451,T0459,T0450A,T0458,T0460,T0453,T0452A,P0455,X0451F,X0451A,X0451B,X0451C,X0451E,X0451D
2014-11-22 00:25:00,T0451A,T0451,T0459,T0450A,T0458,T0460,T0453,T0452A,P0455,X0451F,X0451A,X0451B,X0451C,X0451D,X0451E
2014-11-22 00:26:00,T0451A,T0451,T0459,T0450A,T0458,T0460,T0453,T0452A,P0455,X0451F,X0451A,X0451B,X0451C,X0451D,X0451E
2014-11-22 00:27:00,T0451A,T0451,T0459,T0450A,T0458,T0460,T0453,T0452A,P0455,X0451F,X0451A,X0451B,X0451C,X0451E,X0451D
2014-11-22 00:28:00,T0451A,T0451,T0459,T0450A,T0458,T0460,T0453,T0452A,P0455,X0451F,X0451A,X0451B,X0451C,X0451E,X0451D
2014-11-22 00:29:00,T0451A,T0451,T0459,T0450A,T0458,T0460,T0453,T0452A,P0455,X0451F,X0451A,X0451B,X0451C,X0451E,X0451D
2014-11-22 00:30:00,T0451A,T0451,T0459,T0450A,T0458,T0460,T0453,T0452A,P0455,X0451F,X0451A,X0451B,X0451C,X0451E,X0451D
2014-11-22 00:31:00,T0451A,T0451,T0459,T0450A,T0458,T0460,T0453,T0452A,P0455,X0451F,X0451A,X0451B,X0451C,X0451E,X0451D
2014-11-22 00:32:00,T0451A,T0451,T0459,T0450A,T0458,T0460,T0453,T0452A,P0455,X0451F,X0451A,X0451B,X0451C,X0451D,X0451E
2014-11-22 00:33:00,T0451A,T0451,T0459,T0450A,T0458,T0460,T0453,T0452A,P0455,X0451F,X0451A,X0451B,X0451C,X0451D,X0451E
2014-11-22 00:34:00,T0451A,T0451,T0450A,T0459,T0458,T0453,T0460,T0452A,P0455,X0451F,X0451A,X0451B,X0451C,X0451D,X0451E
2014-11-22 00:35:00,T0451A,T0451,T0450A,T0459,T0458,T0453,T0460,T0452A,P0455,X0451F,X0451A,X0451B,X0451C,X0451D,X0451E
2014-11-22 00:36:00,T0451A,T0451,T0450A,T0459,T0458,T0453,T0460,T0452A,P0455,X0451F,X0451A,X0451B,X0451C,X0451D,X0451E
2014-11-22 00:37:00,T0451A,T0451,T0450A,T0459,T0458,T0453,T0460,T0452A,P0455,X0451F,X0451A,X0451B,X0451C,X0451D,X0451E
2014-11-22 00:38:00,T0451A,T0451,T0450A,T0459,T0458,T0453,T0460,T0452A,P0455,X0451F,X0451A,X0451B,X0451C,X0451D,X0451E
2014-11-22 00:39:00,T0451A,T0451,T0450A,T0459,T0458,T0453,T0460,T0452A,P0455,X0451F,X0451A,X0451B,X0451C,X0451D,X0451E
2014-11-22 00:40:00,T0451A,T0451,T0450A,T0459,T0458,T0453,T0460,T0452A,P0455,X0451F,X0451A,X0451B,X0451C,X0451D,X0451E
2014-11-22 00:41:00,T0451A,T0451,T0450A,T0459,T0458,T0453,T0460,T0452A,P0455,X0451F,X0451A,X0451B,X0451C,X0451D,X0451E
2014-11-22 00:42:00,T0451A,T0451,T0450A,T0459,T0458,T0453,T0460,T0452A,P0455,X0451F,X0451A,X0451B,X0451C,X0451D,X0451E
2014-11-22 00:43:00,T0451A,T0451,T0450A,T0459,T0458,T0453,T0460,T0452A,P0455,X0451F,X0451A,X0451B,X0451C,X0451D,X0451E
2014-11-22 00:44:00,T0451A,T0451,T0450A,T0459,T0458,T0453,T0460,T0452A,P0455,X0451F,X0451A,X0451B,X0451C,X0451D,X0451E
2014-11-22 00:45:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-22 00:46:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-22 00:47:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 00:48:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 00:49:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 00:50:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 00:51:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 00:52:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 00:53:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 00:54:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 00:55:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 00:56:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 00:57:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 00:58:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 00:59:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:00:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:01:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:02:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:03:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:04:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,P0455,X0451F,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:05:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,P0455,X0451F,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:06:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,P0455,X0451F,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:07:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,P0455,X0451F,T0460,X0451A,X0451C,X0451D,X0451B,X0451E
2014-11-22 01:08:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,P0455,X0451F,T0460,X0451A,X0451C,X0451D,X0451B,X0451E
2014-11-22 01:09:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:10:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,P0455,X0451F,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:11:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,P0455,X0451F,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:12:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:13:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:14:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:15:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:16:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:17:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:18:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:19:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:20:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:21:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:22:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,T0460,P0455,X0451A,X0451B,X0451C,X0451D,X0451E
2014-11-22 01:23:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:24:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:25:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,P0455,X0451F,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:26:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,P0455,X0451F,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
